User_Id,Posted,Item_Id,Recommend,Year,Sentiment_Analysis
76561198034943433,2014-02-10,218230,True,2014,1
76561198034943433,2014-01-23,42920,False,2014,1
76561198034943433,2014-06-15,236390,False,2014,1
76561198034943433,2014-06-15,64000,True,2014,1
fbibradfbi,2014-06-25,107410,True,2014,1
cheungs,2014-06-14,202970,True,2014,1
vds-express,2013-12-30,204360,True,2013,1
76561198035062661,2015-04-24,205650,True,2015,2
76561198035096973,2013-12-30,221100,True,2013,1
76561198035099677,2014-12-05,8930,True,2014,1
76561198035152649,2014-09-28,225600,True,2014,0
76561198035183954,2014-04-14,208090,True,2014,1
de_yeti,2015-09-04,295110,False,2015,1
de_yeti,2015-09-07,333930,True,2015,2
de_yeti,2015-03-07,218620,True,2015,1
de_yeti,2014-04-04,221100,True,2014,1
de_yeti,2013-02-21,440,True,2013,1
ILoveTurtlesPro,2013-12-26,730,True,2013,1
76561198035251057,2015-02-10,730,True,2015,1
newhollandarmy,2014-05-31,218620,False,2014,0
newhollandarmy,2015-08-28,266430,False,2015,0
newhollandarmy,2014-05-09,223470,True,2014,0
JetStom96,2014-01-25,210770,True,2014,1
taiyoyoyo,2015-03-06,6370,True,2015,1
76561198035409075,2014-02-15,208090,True,2014,1
76561198035428985,2015-03-18,261640,True,2015,1
76561198035474869,2014-12-20,730,True,2014,1
Streakyal8tr,2014-04-16,32370,True,2014,1
Streakyal8tr,2014-02-22,242920,True,2014,1
76561198035509771,2015-05-27,730,True,2015,0
bentatle338,2013-12-25,55230,True,2013,2
goatt4life,2014-04-04,265930,True,2014,2
goatt4life,2014-03-14,3830,True,2014,1
goatt4life,2014-11-15,313690,True,2014,1
goatt4life,2014-11-15,1250,True,2014,0
amacha,2014-01-01,221640,True,2014,1
ThatKidRanga,2014-04-01,265930,True,2014,1
ThatKidRanga,2012-07-13,200210,True,2012,1
Longmont,2014-11-09,24740,True,2014,1
Longmont,2014-02-12,208090,True,2014,2
Longmont,2015-06-06,333930,True,2015,1
76561198035580566,2012-07-29,570,True,2012,2
kenkaniff,2013-04-04,42680,False,2013,0
kenkaniff,2013-11-25,242050,True,2013,1
kenkaniff,2013-11-26,209160,False,2013,1
kenkaniff,2013-12-17,8190,True,2013,2
kenkaniff,2012-07-22,24240,True,2012,2
nottakenyet,2015-11-07,345610,True,2015,1
nottakenyet,2014-03-13,8870,True,2014,2
nottakenyet,2014-03-12,270850,False,2014,1
nottakenyet,2014-03-06,205190,True,2014,1
76561198035595907,2014-06-12,243870,False,2014,0
76561198035597932,2014-01-19,231430,True,2014,2
76561198035704817,2015-02-01,201790,False,2015,1
salan8973598,2013-11-29,221640,True,2013,2
salan8973598,2012-08-09,40100,True,2012,1
foundationrepair,2014-05-03,252490,False,2014,1
Jean-Leon,2015-10-16,252490,True,2015,1
acidqueen,2015-03-16,203770,True,2015,1
insidour,2015-04-19,346900,True,2015,1
76561198035781832,2015-02-21,4000,True,2015,2
76561198035781832,2014-08-21,304930,True,2014,2
76561198035804388,2014-02-28,239220,True,2014,2
Pjbear99,2015-02-01,319630,True,2015,1
Pjbear99,2013-12-26,72850,True,2013,1
76561198035844752,2014-07-25,243870,False,2014,1
76561198035859601,2015-08-09,730,True,2015,0
76561198035860623,2014-07-02,730,True,2014,1
76561198035926305,2014-01-01,224540,True,2014,1
gonzomeister,2015-07-08,346110,False,2015,1
gonzomeister,2015-11-29,311210,False,2015,1
gonzomeister,2014-03-01,40970,True,2014,1
gonzomeister,2014-03-16,232810,False,2014,1
gonzomeister,2014-10-16,241930,True,2014,1
gonzomeister,2015-08-28,232890,True,2015,1
gonzomeister,2015-09-14,386360,True,2015,1
gonzomeister,2014-12-18,214950,True,2014,1
gonzomeister,2014-04-13,242920,True,2014,2
gonzomeister,2014-01-11,4920,True,2014,1
76561198035963350,2014-11-04,208090,True,2014,1
76561198035963350,2014-07-29,304930,True,2014,1
76561198035963350,2013-10-19,230410,True,2013,1
76561198035963350,2013-04-14,440,True,2013,1
ilovegaychicks,2014-07-10,1250,True,2014,1
76561198035993287,2014-03-09,218620,True,2014,1
76561198035993287,2015-07-04,264710,True,2015,2
76561198035993287,2014-03-01,42910,True,2014,1
76561198036011305,2015-12-20,391540,True,2015,1
bodytemp,2015-06-13,318430,True,2015,1
76561198036142900,2014-10-25,20920,True,2014,0
76561198036142900,2015-01-21,265930,True,2015,1
76561198036142900,2015-01-21,227300,True,2015,1
76561198036142900,2014-10-25,47870,True,2014,0
76561198036142900,2014-10-25,218620,True,2014,2
76561198036142900,2014-10-25,49520,True,2014,2
76561198036142900,2014-10-25,209160,True,2014,0
76561198036142900,2014-10-25,730,True,2014,1
76561198036161390,2014-08-25,227700,True,2014,2
76561198036161390,2014-03-13,200210,False,2014,2
76561198036161390,2013-11-30,440,True,2013,2
illumimarti,2015-06-20,219640,True,2015,2
illumimarti,2015-05-30,440,True,2015,1
76561198036273792,2014-06-12,220,False,2014,1
76561198036273792,2014-06-12,204360,True,2014,2
76561198036297711,2014-02-26,22380,True,2014,1
76561198036297711,2014-02-26,12200,True,2014,2
76561198036297711,2014-02-26,22370,True,2014,2
76561198036311033,2014-01-10,221100,True,2014,2
76561198036311033,2014-05-14,297810,True,2014,1
76561198036311033,2013-12-09,109600,True,2013,2
76561198036314995,2013-07-28,49520,True,2013,2
76561198036314995,2014-07-09,211420,True,2014,2
76561198036314995,2014-06-07,271290,False,2014,1
moowaffles,2015-07-17,212160,True,2015,1
DuckPencil,2014-10-29,107410,True,2014,2
DuckPencil,2014-02-22,113400,True,2014,2
PsychoAzian,2014-01-20,221100,True,2014,1
76561198036492732,2013-09-26,440,True,2013,1
76561198036566125,2015-12-03,239140,True,2015,1
111zerosen,2014-07-06,113200,True,2014,0
JokaPly,2014-10-07,304930,True,2014,1
JokaPly,2015-11-09,346900,True,2015,1
JokaPly,2015-03-18,299260,True,2015,1
bay4p,2015-01-21,252490,False,2015,1
76561198036717041,2014-01-05,440,True,2014,1
Teddy8910,2015-02-04,319630,True,2015,1
Teddy8910,2015-03-28,206190,True,2015,1
Teddy8910,2015-03-28,63710,True,2015,0
76561198036779891,2014-07-21,269210,True,2014,2
76561198036779891,2014-05-24,1250,True,2014,1
76561198036786556,2013-12-26,550,True,2013,1
dedem1315,2014-03-02,211420,True,2014,1
dedem1315,2014-06-20,200510,True,2014,1
dedem1315,2013-01-22,50300,True,2013,2
76561198036848944,2014-02-25,206420,True,2014,2
76561198036848944,2015-08-04,227940,True,2015,1
76561198036848944,2015-07-21,550,True,2015,1
76561198036907012,2013-12-03,218620,True,2013,1
76561198036921706,2014-06-30,10180,True,2014,1
76561198036921706,2015-01-19,226700,True,2015,1
76561198036921706,2014-07-08,550,True,2014,1
76561198036921706,2015-05-03,232090,True,2015,2
76561198036921706,2015-01-19,295110,True,2015,1
76561198036921706,2015-02-06,299030,True,2015,1
76561198036921706,2014-12-26,242860,True,2014,1
76561198036921706,2012-10-15,730,True,2012,0
Josh-TheeCreator,2014-07-19,304930,True,2014,2
76561198036934637,2014-07-21,550,True,2014,0
tomtoth,2015-09-24,363970,True,2015,1
tomtoth,2015-05-22,319550,True,2015,1
tomtoth,2015-05-16,346010,True,2015,1
tomtoth,2014-06-26,4000,True,2014,1
tomtoth,2014-06-12,15700,True,2014,1
tomtoth,2014-06-03,212800,True,2014,1
tomtoth,2014-06-03,286100,True,2014,2
76561198036999882,2015-06-13,8870,True,2015,2
76561198036999882,2015-06-13,35140,True,2015,2
76561198036999882,2015-06-13,45740,True,2015,2
76561198036999882,2015-06-13,15750,True,2015,2
arsyad30,2014-05-01,113400,True,2014,1
76561198037009387,2015-06-20,221910,True,2015,1
76561198037009387,2014-05-12,440,True,2014,1
koaster,2014-12-22,730,True,2014,1
Glype,2013-12-10,206420,True,2013,2
swag3333232,2014-06-28,211820,True,2014,2
swag3333232,2014-12-14,730,True,2014,1
camgould,2014-12-03,8870,True,2014,2
76561198037127684,2013-12-13,48700,True,2013,1
76561198037157290,2013-12-18,221100,True,2013,1
76561198037293725,2015-01-21,550,True,2015,2
rajaakmalol,2015-05-02,570,True,2015,2
76561198037334538,2012-07-13,570,True,2012,1
85675356434565434,2014-01-30,225140,True,2014,2
85675356434565434,2015-06-19,32630,True,2015,1
76561198037337200,2014-05-28,208090,False,2014,1
76561198037337200,2014-07-02,10090,True,2014,1
76561198037337200,2014-06-11,8930,True,2014,1
76561198037337200,2014-05-04,6000,True,2014,2
SamA3,2014-09-08,730,True,2014,1
SamA3,2015-01-20,295110,False,2015,2
Dubzac,2014-03-22,43160,True,2014,2
Monstershoes,2014-01-12,4000,True,2014,1
Monstershoes,2014-07-08,236390,True,2014,0
Unwanted_Relic,2015-10-23,366220,True,2015,2
blackop2102,2014-06-27,4000,True,2014,1
Danny4201,2014-05-06,250500,True,2014,2
Danny4201,2013-12-27,250400,False,2013,1
Danny4201,2013-11-08,4000,True,2013,1
76561198037529631,2013-12-21,70,True,2013,1
shzh01,2014-06-21,200260,True,2014,1
shzh01,2014-03-20,207650,False,2014,1
shzh01,2014-02-04,440,True,2014,1
76561198037550217,2015-05-21,286940,False,2015,1
76561198037614124,2013-11-09,105450,True,2013,2
Darkyellowz,2014-03-22,222660,True,2014,2
Darkyellowz,2014-10-10,231740,True,2014,1
Darkyellowz,2014-01-15,221100,True,2014,2
Alpha4344,2014-09-15,233250,True,2014,1
76561198037809757,2014-05-04,239030,False,2014,1
76561198037834066,2014-07-28,57300,True,2014,1
nopale,2014-04-26,730,True,2014,2
nopale,2014-09-04,304930,True,2014,1
nopale,2013-12-27,550,True,2013,2
nopale,2014-12-18,4000,True,2014,1
nopale,2014-07-01,206420,True,2014,1
76561198037933737,2014-01-02,232910,False,2014,0
76561198037933737,2014-07-12,242880,True,2014,1
76561198037933737,2013-05-17,208090,True,2013,1
76561198037933737,2013-02-16,206500,True,2013,2
cronix38,2015-01-14,730,True,2015,1
cronix38,2014-04-09,440,True,2014,0
FaZe_WalMart,2015-07-04,34900,True,2015,2
FaZe_WalMart,2015-08-02,375200,True,2015,1
76561198037980630,2014-06-08,248570,False,2014,1
76561198037980630,2014-12-13,113400,False,2014,1
76561198037980630,2014-08-23,227700,False,2014,1
76561198037980630,2014-03-14,107410,True,2014,2
naturesninja,2013-12-26,109600,True,2013,1
onehundredbullets,2014-01-28,20920,True,2014,1
onehundredbullets,2014-01-28,225080,True,2014,1
76561198038046989,2014-08-06,295550,True,2014,2
76561198038048137,2012-09-09,730,True,2012,1
DarkGhostWolf,2015-12-22,335300,True,2015,2
DarkGhostWolf,2014-08-30,218620,True,2014,1
Bartlewomu,2015-08-04,239820,True,2015,1
BUYTDHDJKLJKGYSH,2014-07-07,244850,True,2014,1
mcartz33,2013-07-12,219640,True,2013,1
akministrator,2013-06-01,219640,True,2013,1
Harithththth,2014-12-17,299360,True,2014,1
ScottOberle,2015-01-14,440,True,2015,1
76561198038227615,2014-12-15,730,True,2014,1
76561198038258914,2015-09-03,15170,True,2015,2
76561198038286284,2014-07-17,17570,True,2014,1
BizzarreFr0g,2014-11-01,241930,True,2014,1
BizzarreFr0g,2013-12-21,232430,True,2013,1
BizzarreFr0g,2015-09-18,65980,True,2015,1
BizzarreFr0g,2014-05-22,237930,True,2014,1
myosuk1,2014-11-05,211420,False,2014,1
bigbootyputin,2014-01-19,252490,True,2014,2
Mudkipswag2013,2014-01-17,221100,True,2014,1
BuzzJC,2015-07-07,363460,True,2015,1
area51wolf,2013-12-29,44320,True,2013,1
76561198038543240,2014-12-01,334660,True,2014,2
dinomartinelli,2015-04-08,260230,True,2015,1
dinomartinelli,2015-04-04,220200,True,2015,2
76561198038567931,2013-11-08,219150,True,2013,1
76561198038567931,2014-08-10,227940,False,2014,1
76561198038567931,2014-06-19,221100,False,2014,1
76561198038567931,2014-11-01,236390,False,2014,1
76561198038567931,2014-06-19,224260,False,2014,0
76561198038567931,2014-12-11,33520,False,2014,0
76561198038577311,2012-09-08,204300,True,2012,2
ImplyingihaveaURL,2014-06-22,265930,True,2014,2
ImplyingihaveaURL,2014-01-19,231430,True,2014,1
76561198038604546,2014-07-23,262410,True,2014,2
76561198038604546,2014-07-20,304930,True,2014,1
charlesy2,2014-09-10,730,True,2014,2
76561198038612836,2015-11-14,377160,True,2015,1
mhaz_1110,2014-01-31,440,True,2014,1
CentrelinkRejectedMe,2014-10-11,730,True,2014,1
76561198038659583,2014-06-18,4580,True,2014,2
76561198038659583,2015-06-09,346110,True,2015,0
76561198038659583,2012-05-13,440,True,2012,1
Eirpmav,2013-12-19,570,True,2013,2
76561198038692032,2014-01-01,214950,True,2014,1
76561198038758914,2014-11-27,289760,True,2014,1
LeatherLionel,2015-04-09,344760,True,2015,1
LeatherLionel,2014-06-23,730,True,2014,1
76561198038799075,2015-01-20,222880,True,2015,1
euromikeym,2014-07-23,302270,False,2014,0
euromikeym,2013-08-03,65800,True,2013,1
Lachlan12345,2014-09-16,2870,False,2014,0
Lachlan12345,2014-12-18,298630,True,2014,2
76561198038869036,2014-09-23,214770,True,2014,2
76561198038869036,2013-12-18,248820,True,2013,1
76561198038904114,2013-12-22,251570,True,2013,1
fyrerez,2014-08-09,222880,True,2014,1
76561198038998425,2015-06-28,32370,True,2015,0
76561198038998425,2013-09-15,230410,True,2013,1
76561198039024962,2013-12-28,39120,True,2013,2
backfatter,2015-09-13,730,True,2015,2
76561198039050385,2014-01-27,236390,True,2014,1
76561198039106272,2013-12-02,730,True,2013,1
Artybaaaaaby,2014-04-26,244850,True,2014,2
76561198039191658,2012-10-04,620,True,2012,2
76561198039197199,2014-04-17,570,True,2014,2
76561198039197199,2015-01-28,263440,True,2015,2
kaozplays,2011-12-03,4000,True,2011,1
kaozplays,2014-07-11,730,False,2014,1
SquirrelJoe,2015-12-10,570,True,2015,0
76561198039328649,2014-06-29,4000,True,2014,0
76561198039328649,2014-04-26,221100,True,2014,1
76561198039328649,2012-10-18,440,True,2012,1
76561198039328649,2015-07-04,312930,True,2015,2
blynch94,2014-08-04,570,True,2014,1
76561198039479583,2015-12-27,250260,True,2015,1
76561198039482819,2015-03-24,206440,True,2015,2
Gray_Fox993,2014-06-01,271290,True,2014,1
Gray_Fox993,2014-04-08,620,True,2014,1
Gray_Fox993,2014-04-08,265930,True,2014,1
Gray_Fox993,2014-04-06,244850,True,2014,2
Gray_Fox993,2014-04-06,224260,True,2014,1
Gray_Fox993,2014-02-15,230410,True,2014,1
76561198039485799,2014-09-04,440,True,2014,1
76561198039514270,2014-11-17,201810,True,2014,2
76561198039514270,2015-11-11,377160,True,2015,1
76561198039514270,2015-12-28,301910,True,2015,1
76561198039526217,2015-11-13,730,True,2015,2
76561198039554307,2015-07-03,363970,True,2015,1
8668766429277467,2014-10-25,220200,True,2014,1
76561198039577653,2014-01-07,225080,True,2014,1
76561198039577653,2014-01-07,236090,True,2014,0
76561198039593711,2014-06-21,570,True,2014,1
shuttah627,2014-01-01,214700,False,2014,1
shuttah627,2015-05-01,71250,False,2015,1
shuttah627,2015-04-06,244850,True,2015,1
shuttah627,2014-02-21,4000,True,2014,1
shuttah627,2014-01-01,244870,True,2014,0
shuttah627,2014-01-01,220200,True,2014,1
gillaz,2015-04-13,730,True,2015,2
Raixin,2015-12-15,313120,True,2015,1
Raixin,2014-09-15,265550,True,2014,2
Raixin,2015-05-31,227940,True,2015,1
Raixin,2014-10-03,304930,True,2014,1
Raixin,2014-04-17,221100,True,2014,1
Raixin,2013-09-05,218620,True,2013,2
Raixin,2013-07-07,440,True,2013,2
Raixin,2013-05-14,55230,True,2013,1
Raixin,2012-07-03,570,True,2012,0
alnrelly,2014-12-21,329190,True,2014,1
alnrelly,2015-05-20,730,True,2015,2
flagninja,2014-05-13,226620,True,2014,1
Kickass697,2014-06-24,203140,False,2014,1
76561198039748303,2014-09-17,47400,False,2014,1
76561198039748303,2014-10-08,251570,False,2014,1
76561198039772194,2014-01-06,238960,True,2014,2
76561198039780217,2015-11-30,287290,True,2015,1
76561198039781567,2015-06-14,287450,True,2015,1
76561198039811383,2011-10-18,440,True,2011,2
Shank69,2014-12-25,209870,True,2014,1
Shank69,2014-12-25,227940,True,2014,2
Shank69,2013-12-23,221100,True,2013,1
76561198039881593,2013-12-31,211820,True,2013,1
76561198039900276,2014-02-08,49520,True,2014,1
76561198039917761,2014-11-15,289650,False,2014,0
76561198039917761,2015-12-14,221100,True,2015,1
76561198039917761,2014-03-27,218620,True,2014,0
Mikowmer,2014-11-30,317410,False,2014,1
76561198039957481,2013-12-18,213850,True,2013,1
LordMinion777,2015-02-07,281370,False,2015,1
LordMinion777,2015-09-16,319630,True,2015,1
LordMinion777,2015-09-01,339230,False,2015,0
LordMinion777,2015-02-25,287290,False,2015,1
LordMinion777,2014-12-04,207140,False,2014,0
xXPOTATOSLADXx,2015-10-17,218620,False,2015,0
xXPOTATOSLADXx,2015-08-31,252950,True,2015,0
xXPOTATOSLADXx,2013-11-16,4000,True,2013,1
76561198040029843,2015-04-29,232090,True,2015,1
76561198040045482,2014-06-22,570,True,2014,1
dearcatherine,2015-06-20,293680,True,2015,1
IronSerb,2014-07-11,570,True,2014,1
henza,2015-05-11,242860,True,2015,1
henza,2014-02-17,241540,True,2014,1
henza,2014-02-02,252490,True,2014,2
IAmSouper,2015-04-22,72850,True,2015,1
QLD_sLAUGHTERdome,2015-09-13,274940,True,2015,2
QLD_sLAUGHTERdome,2014-11-10,244870,True,2014,2
QLD_sLAUGHTERdome,2014-05-07,224460,True,2014,2
76561198040149411,2015-04-07,223710,False,2015,1
76561198040157257,2014-02-21,221100,True,2014,2
76561198040177402,2014-06-20,226700,False,2014,1
76561198040177402,2015-06-06,271590,False,2015,1
vodkarter,2012-10-04,440,True,2012,1
Timcool123,2013-07-14,440,True,2013,2
76561198040197777,2014-06-24,238460,True,2014,2
76561198040277893,2014-03-30,252490,True,2014,1
DarrenDingo,2014-04-04,4000,True,2014,1
76561198040335971,2014-01-23,440,True,2014,1
76561198040335971,2014-01-23,55230,True,2014,2
MikeeTheOG,2014-08-15,304030,True,2014,2
76561198040376739,2011-12-30,72850,True,2011,2
teydrey,2015-05-30,730,True,2015,2
Navardi,2015-08-17,113200,True,2015,2
Navardi,2015-07-04,252490,True,2015,2
Navardi,2014-06-28,49520,True,2014,2
76561198040398338,2013-12-14,58610,True,2013,1
reggiestarr,2014-01-19,105600,True,2014,2
hhhhggfffgt,2014-08-18,730,True,2014,1
76561198040511651,2015-05-23,1250,True,2015,1
DwightSchruteFarms,2015-06-14,730,True,2015,1
76561198040572871,2014-12-30,213670,True,2014,1
76561198040572871,2014-10-24,1250,True,2014,2
76561198040572871,2014-02-01,208090,True,2014,2
76561198040596416,2013-12-24,4000,True,2013,2
76561198040596416,2014-03-10,1250,True,2014,2
76561198040615827,2015-11-15,34900,True,2015,2
76561198040641988,2013-11-30,107410,True,2013,1
76561198040692737,2015-12-06,730,False,2015,1
76561198040692737,2015-09-11,246280,False,2015,1
saintino,2014-06-26,248390,True,2014,1
J0bb3r3,2013-01-24,208480,True,2013,2
76561198040697106,2014-05-31,218620,True,2014,1
76561198040697106,2015-12-06,10090,True,2015,1
76561198040697106,2015-07-21,304930,True,2015,1
76561198040697106,2014-10-01,323500,False,2014,0
76561198040697106,2014-07-25,730,False,2014,1
76561198040697106,2014-07-13,206210,True,2014,1
76561198040697106,2014-07-12,550,True,2014,1
76561198040697106,2014-07-07,1250,True,2014,1
76561198040697106,2014-06-09,24240,True,2014,1
WWEELVIS,2015-04-21,232090,True,2015,0
WWEELVIS,2015-01-04,4000,True,2015,1
princemart,2013-12-27,24240,False,2013,1
princemart,2015-10-18,291480,True,2015,0
princemart,2015-04-30,282070,True,2015,0
76561198040788643,2014-02-19,253030,True,2014,2
76561198040788643,2013-11-30,219890,True,2013,2
76561198040791634,2014-05-12,226700,False,2014,1
76561198040838342,2013-04-08,8870,True,2013,2
tre-n,2015-12-29,94400,True,2015,1
tre-n,2013-11-26,98200,True,2013,1
Damnniggaz,2015-07-21,241640,True,2015,1
Damnniggaz,2013-12-19,4000,True,2013,1
76561198040872590,2014-01-13,72850,True,2014,2
76561198040872590,2013-03-05,41070,True,2013,2
76561198040881217,2015-01-03,550,True,2015,2
76561198040881217,2014-12-14,317360,True,2014,1
76561198040889595,2015-06-01,48700,True,2015,2
crashmatilda,2014-01-08,63710,True,2014,1
76561198040898248,2014-02-12,440,True,2014,1
76561198040951559,2015-03-13,730,True,2015,1
76561198040965712,2014-02-14,72850,True,2014,2
kingkottah,2014-06-26,248820,True,2014,2
kingkottah,2014-06-11,570,True,2014,1
ac_elite,2013-11-28,22380,True,2013,1
ac_elite,2015-05-30,289650,False,2015,1
ac_elite,2015-12-08,252950,True,2015,1
ac_elite,2015-05-30,6060,True,2015,1
ac_elite,2014-06-26,20920,True,2014,1
ac_elite,2014-06-26,261030,True,2014,1
ac_elite,2013-11-28,200260,True,2013,1
ac_elite,2013-07-26,207610,True,2013,1
ac_elite,2011-07-16,440,True,2011,1
ac_elite,2011-06-20,105600,True,2011,1
presk,2015-08-15,730,True,2015,1
76561198040991099,2014-09-07,307290,True,2014,0
76561198040991099,2014-08-29,238430,True,2014,2
76561198040991099,2014-02-07,221100,True,2014,1
kjcrisis,2014-02-22,218620,True,2014,1
kjcrisis,2014-04-07,248820,True,2014,2
76561198041010910,2015-03-13,730,True,2015,1
wealthybigpenis69,2014-08-14,226700,False,2014,1
wealthybigpenis69,2014-08-14,265210,True,2014,1
wealthybigpenis69,2013-07-20,20920,True,2013,2
wealthybigpenis69,2014-08-31,2400,True,2014,1
wealthybigpenis69,2014-08-14,113200,True,2014,1
wealthybigpenis69,2014-08-10,222900,False,2014,2
wealthybigpenis69,2014-12-20,45740,False,2014,1
wealthybigpenis69,2014-08-16,293500,False,2014,2
wealthybigpenis69,2014-08-14,91310,True,2014,1
eileen007,2014-09-20,730,True,2014,1
76561198041076487,2015-02-17,203160,True,2015,1
bzrkII,2015-10-28,365450,True,2015,0
76561198041083599,2014-06-23,203160,True,2014,2
76561198041083847,2015-01-28,265630,True,2015,2
76561198041083847,2015-08-15,387860,True,2015,0
76561198041086959,2014-06-26,221910,True,2014,1
76561198041095402,2014-03-06,21970,True,2014,1
Dragonitesunite,2015-03-19,344460,True,2015,1
Dragonitesunite,2015-02-26,323470,True,2015,1
Dragonitesunite,2014-05-15,244850,True,2014,1
Mamski,2015-04-17,730,True,2015,1
Mamski,2014-04-05,252490,True,2014,0
gummiie,2015-06-14,22380,True,2015,1
76561198041127602,2015-10-19,358250,True,2015,1
2slippy,2014-07-23,304930,True,2014,1
2slippy,2013-06-21,113400,False,2013,1
76561198041134831,2015-08-09,730,True,2015,2
Keysie157,2014-01-05,4000,True,2014,2
76561198041156726,2014-06-20,113200,True,2014,2
detcaderm5,2015-12-17,319630,True,2015,1
SpecialFireBrigade8,2014-06-14,268750,True,2014,2
SpecialFireBrigade8,2014-08-31,319510,True,2014,1
SpecialFireBrigade8,2014-06-08,247730,True,2014,2
SpecialFireBrigade8,2013-12-08,218620,True,2013,2
SpecialFireBrigade8,2014-11-26,330830,True,2014,2
SpecialFireBrigade8,2014-08-08,293780,True,2014,2
SpecialFireBrigade8,2014-07-04,221910,True,2014,1
SpecialFireBrigade8,2014-09-20,306830,False,2014,1
SpecialFireBrigade8,2015-02-27,351890,True,2015,2
SpecialFireBrigade8,2015-12-29,386880,True,2015,1
nguyenkytrung,2014-04-10,730,True,2014,1
76561198041201937,2015-05-05,233860,True,2015,1
PandaUntilTheEnd,2015-08-22,346110,True,2015,2
PandaUntilTheEnd,2015-09-02,730,True,2015,2
PandaUntilTheEnd,2015-08-28,352460,True,2015,1
stormman176,2014-03-20,245550,True,2014,2
RobinIsEpicefsyrsenwrbgbae,2015-01-12,242720,True,2015,2
76561198041236811,2013-12-04,113400,True,2013,1
ActuallyBonobo,2014-10-13,730,True,2014,1
76561198041244743,2015-06-22,340810,True,2015,1
lolnu,2015-04-13,304930,False,2015,0
pvt_pineapple,2013-12-06,206190,True,2013,1
76561198041273786,2014-02-22,570,True,2014,2
76561198041282985,2014-02-07,8870,True,2014,1
NeonSabre,2014-08-05,304930,True,2014,1
76561198041308217,2014-11-18,302010,True,2014,2
76561198041308217,2015-02-19,324810,True,2015,2
76561198041308217,2014-11-30,258970,True,2014,2
Jabbawoki,2015-11-16,290080,True,2015,2
samiamyel,2015-10-16,236110,True,2015,2
76561198041350926,2015-12-22,209160,True,2015,1
Gaarashuffles,2015-10-27,221380,True,2015,1
mu5tank,2014-07-01,201810,True,2014,2
mu5tank,2013-12-26,239820,True,2013,2
Varfeux,2015-07-28,304050,True,2015,1
76561198041480235,2013-12-27,61600,True,2013,1
76561198041513805,2015-05-08,299360,True,2015,1
crownnovacrown,2014-06-23,247730,False,2014,0
PlayDusty,2015-07-28,343710,True,2015,0
PlayDusty,2015-07-28,327500,True,2015,2
PlayDusty,2015-07-28,327520,True,2015,2
matheusgarcias,2015-08-02,105600,True,2015,2
matheusgarcias,2015-03-22,440,True,2015,2
matheusgarcias,2014-11-30,4000,True,2014,1
anenragedpeanut,2015-09-05,310370,False,2015,0
anenragedpeanut,2014-07-26,223470,True,2014,1
76561198041642085,2013-12-19,218620,True,2013,1
76561198041680881,2015-04-12,19680,True,2015,1
solesdn,2012-07-28,22380,True,2012,1
solesdn,2012-07-28,24200,True,2012,1
solesdn,2012-07-28,550,True,2012,1
solesdn,2012-07-28,240,True,2012,1
solesdn,2012-07-28,48720,True,2012,1
solesdn,2012-05-02,570,True,2012,1
solesdn,2011-07-03,8980,True,2011,1
solesdn,2011-07-03,440,True,2011,1
solesdn,2011-07-01,105600,True,2011,2
76561198041746681,2014-03-30,239220,False,2014,0
76561198041772428,2014-10-11,17510,True,2014,1
76561198041772428,2014-11-30,201810,True,2014,2
76561198041772428,2014-11-19,218620,True,2014,2
76561198041772428,2014-05-08,221100,True,2014,1
76561198041774278,2013-12-13,109600,True,2013,2
76561198041778707,2015-09-12,338170,True,2015,2
76561198041778707,2015-01-28,51100,False,2015,0
76561198041778707,2015-01-27,238320,True,2015,0
76561198041778707,2014-04-02,265930,True,2014,1
76561198041778707,2014-03-21,730,True,2014,1
76561198041778707,2014-03-21,108800,True,2014,2
76561198041780071,2015-01-22,273110,False,2015,0
76561198041780071,2014-03-28,244850,True,2014,2
76561198041784363,2014-04-11,211820,True,2014,2
therestisnoise,2014-09-21,313740,True,2014,1
therestisnoise,2015-07-31,253030,True,2015,1
crysis049,2014-10-08,241930,True,2014,2
76561198041815803,2014-07-01,268750,True,2014,1
driftinWITHIN,2011-06-20,550,True,2011,2
76561198041842088,2015-06-17,242860,True,2015,1
76561198041865057,2015-10-17,218620,False,2015,1
76561198041865057,2015-06-08,290890,True,2015,1
76561198041865057,2013-12-23,113200,True,2013,1
nuddebeee,2014-09-09,1840,True,2014,2
76561198041890490,2014-07-02,206440,True,2014,1
76561198041890490,2014-06-01,250320,True,2014,2
11111121111122221,2014-11-06,328070,True,2014,2
11111121111122221,2014-03-28,105600,True,2014,1
Vrilyax,2015-09-25,333930,True,2015,1
Vrilyax,2015-09-25,304030,True,2015,2
The_Cereal_Killer,2015-03-17,277590,True,2015,1
djhoneybadger,2013-05-30,8980,True,2013,2
djhoneybadger,2013-04-03,12120,True,2013,1
djhoneybadger,2012-12-29,108710,True,2012,1
djhoneybadger,2012-09-19,620,True,2012,2
djhoneybadger,2011-12-21,440,True,2011,2
DeceitfulPhoenix,2013-12-18,221100,True,2013,1
76561198042083443,2013-12-26,219150,True,2013,2
76561198042083443,2013-10-12,220780,True,2013,1
76561198042091714,2014-11-01,282440,True,2014,1
nochallenge,2013-01-03,207610,True,2013,1
nochallenge,2011-08-04,440,True,2011,1
76561198042112752,2015-05-12,265930,True,2015,2
